index,time,iTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,cache-misses:u,cpu-cycles:u,LLC-store-misses,LLC-load-misses,dTLB-load-misses,branch-misses:u,instructions:u,branch-load-misses,L1-dcache-load-misses,cpi
420,84.386578691,1661,5020,525438,1964,510428360,74,1097,49645,1621486,1187176367,1832048,22304824,0.429951584438844
421,84.586767615,1053,2470,502408,5077,508750227,25,1438,46010,1807091,1161268925,1752911,20749037,0.438098545519936
422,84.786949673,1595,2735,504978,1827,510586289,34,672,54054,1708075,1194438248,1482751,21788824,0.42746980838477
423,84.987127805,1410,2399,449128,1341,509686337,0,1076,51140,1561688,1191149616,1576509,21424456,0.427894472830019
424,85.18729601,1670,4175,560392,2290,510046301,0,2532,42025,1839369,1127431195,1971996,23110273,0.452396832074528
425,85.38746247,1604,1870,482041,4458,510188411,194,6211,39969,1632475,1191646475,1591753,21401508,0.428137389488774
426,85.587649684,1209,4844,433425,1799,510804666,5,954,59115,1623999,1206561721,1820140,21256163,0.423355603869684
427,85.787812957,1201,2457,436795,2101,510270043,21,1322,47902,1582844,1190981380,1705169,21012114,0.428445021533418
428,85.987979689,1513,2383,621904,1810,510174946,0,856,44077,1812790,1176998204,1628117,24253944,0.433454311371235
429,86.188147997,1648,4103,453023,14476,508597841,0,3002,55437,1617649,1181902336,1761483,20969591,0.430321377247874
430,86.388342987,1482,1792,577405,1296,510570761,57,996,42102,1777604,1167454581,1718794,21771439,0.437336723251934
431,86.588510467,1511,2411,390304,4356,510909611,5,1345,49134,1546482,1193382533,1667142,20623138,0.428118894714877
432,86.788680493,1530,3272,602238,2762,509373533,51,2031,48358,1766757,1159836554,1825455,23802761,0.439176995451033
433,86.988860751,2190,3133,477310,9044,506116232,0,2040,56294,1737019,1169132274,1611464,22145010,0.432899033971925
434,87.189046757,1207,2095,551324,1646,510023365,81,1260,38674,1720432,1185121823,1528518,21423910,0.430355221802375
435,87.389220752,1235,2380,545838,4115,509430055,0,1817,35641,1832415,1168379339,1766145,22784125,0.436014261803032
436,87.58939569,1163,2483,625878,2311,510287342,14,1040,47738,2054298,1135078047,1901683,22356059,0.449561458217507
437,87.78956425,1398,2371,560011,2714,510553398,33,909,44020,1828753,1168020933,1697627,21420511,0.437109801353192
438,87.989741744,1633,3004,314293,2720,511443630,89,1163,52530,1764555,1173910612,1942774,20787805,0.43567510572943
439,88.189927743,1827,3887,617214,1836,510643305,3,663,59288,2080106,1118998770,2124347,23179657,0.456339469434805
440,88.390102572,1329,2510,509488,1871,509283856,15,1939,46828,1875838,1151266430,1810154,21173192,0.442368371672229
441,88.590277171,1782,3374,471272,4560,508582166,59,2980,53603,1678699,1166840576,1869724,21632262,0.435862598936566
442,88.7904661,1185,3909,469887,1578,511082610,0,629,63864,1679589,1158489841,2083717,22591495,0.441162789618282
443,88.990632778,2414,2072,507399,1816,510847131,8,1295,47362,1877415,1157591954,1910784,22320552,0.441301556420459
444,89.190792035,1112,2751,449135,1486,511230403,11,1150,53139,1683416,1166643981,1844500,21436675,0.438206009138961
445,89.390974559,1201,2910,474020,4727,509498780,0,1169,57382,1791105,1139043540,2031971,22357359,0.447304042477604
446,89.591151375,1817,2933,528601,2426,511279447,18,534,41798,2069204,1134753294,1931738,21844327,0.450564408760377
447,89.791323721,1742,2258,503372,1788,511551043,0,463,46121,1733415,1175181729,1737323,21267154,0.435295265724813
448,89.991462688,1354,2688,426622,1458,511313476,2,779,49768,1886187,1154967244,1798477,21193355,0.442708205497818
449,90.191621604,1503,1970,669374,4133,508376046,0,1716,33001,2064557,1141542854,1623270,23366546,0.4453411838361
450,90.39179726,1802,2335,497649,2284,511732492,0,1610,43853,1631933,1174975518,1596621,21540867,0.435526088978477
451,90.591967796,1304,2493,447821,3946,510113238,3,409,47520,1926122,1152603360,1657376,20982683,0.442574831640262
452,90.792135879,1360,3061,553122,2483,511341494,0,1585,45036,2073579,1129990935,1912176,23190192,0.452518226617455
453,90.992305726,1428,1335,435649,3793,510500147,0,2238,32044,1689758,1177176438,1565287,20863640,0.433664937999719
454,91.192492608,1637,2536,435039,2391,511051002,0,632,49847,1761386,1168135251,1796526,21361344,0.437493005679357
455,91.39266616,1331,4302,469271,2619,511766471,0,302,53236,1695199,1155530383,2168470,23499329,0.442884478443004
456,91.592830846,1362,3811,457490,1796,511022669,0,453,49588,1705274,1186093520,1829501,22166588,0.430845173996061
457,91.793009984,1504,3927,458720,2035,509296127,6,616,46497,1613692,1189577725,1607950,21891547,0.428131862506084
458,91.993184082,1623,3443,492883,901,511258874,0,547,61423,1455551,1207146820,1759834,23393361,0.423526670931379
459,92.193353523,1482,5242,496974,2299,510835942,18,932,46622,1741578,1160639779,1987474,22657011,0.440133063886655
460,92.393541707,1441,3281,506409,1399,511485619,0,255,42137,1634682,1189614367,1539662,22293839,0.429959181049467
461,92.593714635,1428,2776,388227,4321,509629124,0,889,49761,1475472,1184463541,1856600,22175506,0.430261554162941
462,92.793894221,1156,3325,532433,2504,512199436,0,847,42720,1786381,1159151129,1858405,23626905,0.441874595284115
463,92.994074984,1041,1681,457021,2371,510800137,0,484,29848,1772863,1178614148,1581228,21813082,0.433390467836129
464,93.194249231,1282,2242,410357,1750,509495841,15,922,46605,1385922,1194837011,1585207,21744592,0.426414512029206
465,93.394415111,1973,2849,521592,7911,506446834,0,1791,43385,1749697,1144422558,1622543,23284279,0.44253482287615
466,93.594588186,830,894,486920,3774,509877516,2,1506,32518,1781387,1173827000,1477105,21810443,0.434371944076938
467,93.794757315,2107,2108,366581,1168,510554417,11,1177,46389,1444627,1200303073,1596864,21495017,0.425354586257899
468,93.994923609,1466,3491,571450,1591,511340952,115,844,50865,1802399,1154279016,1609159,24021878,0.442995969702355
469,94.195102382,1717,1529,491817,3255,511437074,172,5523,47110,1388733,1200797016,1440451,21871341,0.425914677656061
470,94.395286405,1510,2893,447952,1094,511721297,53,400,46664,1574846,1180327733,1690457,22744421,0.433541704302224
471,94.595459588,2036,3018,572773,1386,512331036,27,1116,43175,1602556,1179622993,1536260,23930373,0.434317607439176
472,94.795622918,1519,3737,465939,655,511911683,2,504,52988,1517592,1190204466,1760529,23099074,0.430103984335075
473,94.995781957,1816,1946,503996,3468,509131282,118,4783,39835,1452177,1196458547,1399528,22689627,0.425531902694494
474,95.195953909,1956,3117,477132,1301,510089980,0,703,47013,1504201,1187415837,1580831,23784017,0.429579902933365
475,95.396131417,2239,4256,482808,1109,510545265,0,719,51896,1523214,1182138621,1787308,23996786,0.431882738564211
476,95.596304802,1904,2085,446150,1627,509922014,3,1047,44189,1550811,1179114811,1664878,22662220,0.432461715553838
477,95.796478476,2511,2664,469675,8924,509235613,6,3721,41723,1375595,1172331730,1476685,22929900,0.434378427170951
478,95.996672616,1854,3190,539822,3483,510561289,0,909,44987,1823658,1145772207,1810124,23923055,0.445604532803962
479,96.196840237,1353,2253,484505,2357,509705042,14,324,45493,1764175,1168277253,1611765,22457970,0.436287739653526
480,96.397013565,1214,1600,382530,978,510829334,0,556,36338,1501955,1197047168,1534848,21834367,0.426741190870099
481,96.597191714,2380,3415,632625,7435,509041825,0,1310,53409,1840063,1132199302,1685758,24244902,0.449604432806831
482,96.797377076,969,1639,606995,10223,510350387,31,1592,35780,1728128,1152642144,1659529,22249911,0.442765683743731
483,96.997557785,1082,1760,415913,1977,509732416,8,789,48068,1376143,1209825317,1529205,21439445,0.421327284887691
484,97.197737584,1077,2955,580218,1949,510764484,0,734,48646,1865216,1139983896,1864987,23378560,0.448045350282738
485,97.397888289,1434,1597,598956,3580,509324556,194,8571,36895,1651825,1184792192,1473782,22333761,0.42988513887843
486,97.59808733,2122,2235,418946,1631,510072501,62,1420,47723,1502984,1185531073,1565508,22394748,0.430248107887426
487,97.798257133,3741,2953,589603,1429,510398369,46,850,48701,1762210,1170701530,1523638,24302325,0.435976511451215
488,97.998424894,1961,3234,506749,4033,508459397,18,2208,60794,1527928,1180566646,1745701,22270429,0.430690972612824
489,98.198608237,2974,947,532806,3476,509999446,117,6819,37777,1396957,1205855379,1318064,21906801,0.422935830350515
490,98.398808067,3264,2830,482430,4219,508986940,0,831,54525,1631077,1161498894,1843743,23467992,0.438215604534187
491,98.598974596,1589,2191,526836,1809,510503529,2,462,51834,1852542,1168344011,1743976,22512931,0.43694624544962
492,98.799144735,1598,2250,432399,1434,510142944,0,900,37332,1402240,1188952287,1674744,21559031,0.429069315546049
493,98.999325512,2590,3252,677311,5699,510052831,387,4035,50187,1926636,1118185998,1928714,23977470,0.456143103126212
494,99.199459828,1732,2467,601864,2359,510868494,18,3089,39217,1751596,1167220087,1516964,22304891,0.437679662721569
495,99.399615868,2330,1648,508165,1822,510643876,5,621,34359,1495803,1201511072,1425786,22186494,0.425001390249361
496,99.599771111,3273,3243,580230,1984,510655626,33,1440,50219,2012584,1126972925,2154728,23945714,0.453121467847154
497,99.799937766,2176,2238,487347,4881,508083227,53,2336,51718,1467962,1179143424,1589332,21713976,0.430891795398759
498,100.000111398,2145,1909,445794,1960,509503971,0,738,45044,1587501,1177388066,1684813,21287225,0.432740899719634
499,100.200280108,1251,2545,649024,2109,510399847,3,2208,47369,1932628,1145597437,1661553,23148793,0.445531589470552
500,100.400464207,2686,1964,622038,1648,510527917,3,556,36223,1781072,1152694252,1666576,23069459,0.442899681432609
501,100.600634648,2979,3804,449948,7558,502649016,23,3677,50588,1604096,1155169700,1785018,22615088,0.435130021156199
502,100.800817309,1616,3397,625292,3140,510611097,41,3300,50892,1593591,1167190940,1702501,23468676,0.437470065523298
503,101.000994662,1894,2633,549605,1058,510828332,14,462,30402,1541072,1202205574,1392994,22570470,0.424909302574902
504,101.201161171,2590,4837,506728,1533,509655308,3,469,51634,1812238,1149125861,1996760,24138378,0.443515654200389
505,101.401335415,1122,2728,492075,3688,510759802,156,8585,38339,1633353,1184199417,1417010,21121347,0.431312323471613
506,101.601538102,2095,2683,469959,5420,510081121,68,2658,36609,1733417,1164158942,1676092,21256859,0.438154192350824
507,101.801719104,2280,2061,576147,680,510814380,62,875,47484,1531791,1190349004,1445131,23572516,0.429129925999417
508,102.001888625,2566,4581,519435,910,510187870,5,679,48256,1694438,1165486548,1871470,23579553,0.437746682598348
509,102.202068852,2665,2688,444522,5647,507925635,163,3519,34560,1493939,1194689553,1430255,22074477,0.425152822107251
510,102.402254948,1392,5562,470709,5247,509459657,0,497,52672,1854365,1148055198,2110214,23882322,0.443758852263826
511,102.602425812,1901,2622,515799,9846,508228055,40,9467,29717,1653073,1172683142,1346210,20790716,0.433389068877738
512,102.802619935,1560,3127,460855,1620,510260417,68,809,37890,1678766,1173676077,1522985,20854848,0.434754040743731
513,103.00278158,1674,1651,542366,2018,508583831,102,2188,36590,1507550,1188154152,1307936,22265137,0.428045325721338
514,103.203009299,2398,3157,530456,4699,511638714,99,3884,45570,1445000,1182007405,1607919,23417698,0.432855760324107
515,103.403207192,1641,2440,434938,2016,510203924,112,972,37047,1406815,1187358913,1568609,21744918,0.429696461966088
516,103.603380167,2342,1959,478719,1489,509685708,53,1936,38198,1317463,1201343875,1296693,22314435,0.424262959679218
517,103.803538712,1932,3828,528006,2449,510010688,71,5672,52566,1420037,1177193939,1604360,23883945,0.433242706323516
518,104.003725947,1188,2717,497421,7075,511103258,62,4749,32390,1460589,1173293139,1373303,21159993,0.435614290249421
519,104.203894799,1876,913,452497,1864,510144372,0,1073,23014,1430952,1203808958,1318041,21104615,0.423775191744337
520,104.404075753,1855,2840,553347,4083,510475815,0,2349,36360,1753029,1163799279,1473738,23169506,0.438628743127104
521,104.604240299,1382,2266,571471,6598,510858512,159,6177,32065,1712299,1165505719,1556460,21607596,0.438314890842676
522,104.804413906,3402,2708,427801,2038,510922640,3,390,30587,1568015,1190361082,1614413,22091492,0.429216519025947
523,105.004581136,1751,2692,437875,1893,510016829,3,653,39613,1568234,1181185436,1677777,23886362,0.431783878683042
524,105.204757944,2470,5795,541958,2231,509403607,3,1228,58048,1547119,1157333167,1866257,24370698,0.440152949492028
525,105.404934716,2372,2830,561251,6099,509966046,25,2582,31079,1393535,1167647032,1481312,22836312,0.436746749680429
526,105.605118225,1045,3168,430806,1073,509366571,11,1393,38991,1353973,1206258903,1563928,23596643,0.422269688317484
527,105.805302392,1671,4465,591663,1391,511019178,3,1269,55387,1594378,1165444298,1712878,24941168,0.438475848976182
528,106.005472666,1685,3723,574248,1135,510637737,3,960,40888,1495049,1175616841,1675146,23398456,0.434357283080126
529,106.20564333,1895,1735,471074,5047,508042372,56,3139,26384,1329977,1201546229,1306659,23334584,0.422823824617072
530,106.405816574,1435,5307,527061,2018,510491880,0,2156,61278,1501259,1163606783,1857648,24627977,0.438715111890165
531,106.605996474,2794,3559,550717,1902,509525129,8,671,42580,1724491,1158841738,1753169,23101459,0.439684826919826
532,106.806166998,1686,2363,389784,1028,510118560,2,816,37230,1372638,1200610514,1541314,22868498,0.42488263600197
533,107.006346551,2348,3081,638331,3278,510949052,1136,11001,43096,1905748,1144575413,1734579,23359873,0.446409250274538
534,107.206534442,1029,3285,582219,3293,511176177,0,1720,45498,1558018,1171412394,1663731,22537876,0.436375933546764
535,107.40671269,1213,1645,432579,994,510600601,3,672,33950,1305008,1212872533,1368370,23475397,0.420984552875516
536,107.606894748,1410,4559,594467,3605,511513506,3,468,47130,1805853,1143129932,1898211,24257435,0.447467511505945
537,107.807068393,1543,2511,557002,4726,511790356,72,4753,37293,1732644,1158038221,1571536,22240942,0.441945996875694
538,108.00725507,1248,1877,485418,2794,511415647,148,2815,29710,1475463,1198191033,1500995,22909355,0.426823129964118
539,108.207450899,1227,3679,624905,1423,512020093,0,772,56897,1661378,1168598704,1623010,24795051,0.438148777033044
540,108.407614283,1473,2855,465955,840,512043143,3,484,42458,1615583,1174942718,1702892,22366097,0.435802643954937
541,108.607779344,1382,2201,521010,8738,509092319,212,4572,39189,1638822,1180149009,1459919,22369231,0.431379694528049
542,108.80797355,1754,2908,586182,1998,509577456,3,1636,48171,1668248,1157067698,1606572,24714484,0.440404184544092
543,109.008148961,1804,3058,517831,1496,510158152,8,970,38741,1585239,1163469851,1639292,22188228,0.438479906945178
544,109.2083249,1444,3060,566093,3620,509614847,76,2602,43527,1750381,1159821824,1710064,22640132,0.439390634366956
545,109.408512388,1803,2634,586264,3328,507802386,6,2283,48008,1502204,1182093633,1521393,24569192,0.429578818313456
546,109.608699905,1933,2117,502977,10507,508276546,9,1463,33503,1597731,1164621351,1388179,21281278,0.436430729664684
547,109.808884969,2073,2574,642249,1772,511116414,9,1770,43567,1853562,1154126225,1784012,24516186,0.442860064114738
548,110.009071127,1323,4886,504340,1445,510627840,9,695,50771,1718356,1164986385,1890415,22455328,0.438312281220351
549,110.209251823,1767,3127,552987,4341,506750734,180,3738,51045,1497532,1174575815,1533757,23294237,0.431432971399977
550,110.409433367,1600,3574,622150,2379,509837271,115,2092,49390,1529239,1168111987,1719681,24281377,0.436462665116029
551,110.609635277,1701,2955,574401,4241,509763898,0,935,41080,1650142,1162968831,1503046,21762626,0.438329802494939
552,110.809823803,1707,2246,641681,1932,508614776,3,1779,47040,1770734,1164088495,1345963,24839032,0.436921057277522
553,111.010002847,1238,1948,557015,4487,509992108,6,6691,32044,1956710,1144293518,1608685,22674112,0.445682947580937
554,111.210206097,1611,3112,546556,6493,510338392,5,4962,42502,1788412,1149586002,1615026,22199201,0.443932329649226
555,111.41039103,2144,3535,647742,1668,511045702,0,1067,38141,2109874,1131709898,1926269,24028545,0.451569525814998
556,111.610570795,2620,4291,517465,1053,511820568,0,707,50285,1751335,1167396263,1942685,22532941,0.438429164305111
557,111.810759206,1660,3027,563820,7896,507467278,159,2902,46487,1724447,1156415180,1676504,23287108,0.438827928564549
558,112.010951113,2214,5182,476684,1555,510618862,15,960,65973,1658427,1166874659,1899100,23540264,0.437595296171395
559,112.211131454,1069,2486,564495,2392,512124496,0,1079,47896,1512950,1184952476,1450060,23574932,0.432189903285202
560,112.411320335,1958,3340,548522,2925,511059726,2,673,50439,1595574,1179622245,1751775,24602726,0.4332401564706
561,112.611462798,2133,3313,560617,2661,509735843,0,3085,43472,1703549,1157322823,1557957,22208191,0.440443956405066
562,112.811642009,2088,1924,504052,4696,511819316,14,1050,40146,1526203,1194091288,1522054,22882624,0.428626622724342
563,113.011826968,2186,3021,762794,4520,509249140,406,8450,40789,1887148,1137436427,1490759,22675937,0.447716573789666
564,113.21201337,1135,2564,570258,1298,510036765,3,631,40812,1758745,1153786358,1649929,22363718,0.442054771633901
565,113.412190086,1288,2427,602347,5046,510708082,121,2282,35623,1946963,1147147177,1627044,23876563,0.445198394974562
566,113.612377926,1475,2949,536096,3298,504858799,11,3294,38870,1903060,1144783454,1796338,23087345,0.441008120126097
567,113.812566542,1353,2127,543353,1278,511387560,191,1148,32742,1772231,1178931620,1620175,23177830,0.433772028270817
568,114.01273984,1014,5203,529432,1656,506840883,0,547,50913,1949279,1114709002,2152182,23836649,0.454684480066664
569,114.21285979,1231,4821,578772,3705,509900066,93,5157,48148,1591716,1170721720,1856002,23804218,0.435543355256107
570,114.413094302,1795,5184,505670,9928,508382553,3,1861,61160,1645445,1151490130,1971477,24540504,0.441499705255832
571,114.613285497,1679,3703,570825,3579,510435689,21,1630,45374,1605547,1166597495,1707723,22814030,0.437542246736952
572,114.813477413,1727,5339,523149,2102,510909644,0,998,48679,1518148,1181684207,1643496,23018318,0.432357173747013
573,115.01366745,1933,4086,570781,8302,509116721,0,2965,52621,1460318,1174494000,1547965,24884418,0.433477498395054
574,115.213862422,1876,2670,542172,4038,510373176,3,1620,37230,1576342,1167170190,1555582,22676132,0.437273998575992
575,115.414052356,1445,1753,617355,3737,509426508,3,1276,46197,1397215,1180810215,1433897,25947542,0.43142115602379
576,115.614240596,2020,2774,579028,1105,511460101,9,697,36337,1648476,1167990599,1590666,23021940,0.43789744663861
577,115.814419732,1779,2868,551064,1929,509181074,106,2833,39898,1706068,1168219767,1644980,23310292,0.435860690242883
578,116.014618879,1980,2236,636093,2143,510283587,119,3649,38504,1574785,1158865534,1553221,24597501,0.440330281666656
579,116.21483891,2578,3420,619128,1403,510432078,2,1452,35081,1767942,1167601394,1665611,23679586,0.437162957001403
580,116.415016368,1757,1630,562507,1749,511217079,206,1229,29195,1793474,1157861975,1559896,23019851,0.441518151591428
581,116.61519493,1454,6297,599486,3911,510588418,34,3177,58800,1624145,1155729300,1902910,24369149,0.441788936215427
582,116.815403242,1198,3504,508685,7127,509074249,103,2286,45318,1538793,1166769806,1646746,22727455,0.43631078416851
583,117.015617033,1560,5920,527600,1508,510926863,6,562,56579,1532509,1168244981,1852329,24685406,0.437345652076035
584,117.21581426,1836,3487,586827,1496,510926625,5,676,40204,1693869,1162077466,1568119,23117971,0.439666579852603
585,117.416003436,2387,2774,495475,4787,510290093,42,4489,43612,1347895,1210271326,1411169,23968201,0.421632804179978
586,117.616198512,1277,2967,700677,6436,510387598,3,2133,34474,2004219,1128757307,1700835,24513595,0.452167702334971
587,117.816392648,2314,3787,592293,1346,510700701,3,891,32616,1631773,1176482697,1655026,24351201,0.43409112798877
588,118.016579667,2108,3559,557554,3506,509797148,175,1382,51325,1780906,1134342032,1855272,23912696,0.449421015547804
589,118.21679265,1783,3691,592421,6065,508446291,3,2569,48275,1415411,1174294775,1529109,23462307,0.432980118641846
590,118.416988987,2084,3059,538802,2282,510940923,61,4236,42553,1504939,1195792927,1498153,23900140,0.42728210835119
591,118.617210071,1541,1925,659879,2257,509918985,0,949,31911,1913475,1147718785,1630035,25059656,0.44428913394495
592,118.817389828,1830,3985,606903,1971,510677176,9,1294,44415,1629668,1169896553,1699143,24243204,0.436514813801661
593,119.017571657,1663,2646,518194,3084,508255704,125,575,32131,1848601,1152776806,1754756,22612351,0.440896885984016
594,119.217781262,1686,4977,602787,3000,511511304,31,2971,64135,1614472,1154726765,1855848,24202448,0.44297172240569
595,119.417974576,1560,2971,513628,1184,511818388,35,653,40189,1533509,1169196710,1643531,22969549,0.437752162337166
596,119.618152905,1409,3356,625275,3205,511291846,0,868,53060,1558462,1181221218,1558937,25525224,0.432850204693834
597,119.818336262,1292,3323,561201,755,511939530,0,680,46040,1863101,1154440302,1714408,22775010,0.443452579672673
598,120.018513655,2214,3225,584702,2282,509684056,9,1147,40485,1563114,1187050092,1376616,24121839,0.429370301586228
599,120.218695469,1426,3929,698805,1759,510291059,3,1007,50784,1981166,1120173413,1935315,24728707,0.455546483319364
600,120.418889496,1773,2690,620036,1455,510739164,18,710,36209,1590327,1168502325,1538250,24101148,0.437088701556499
601,120.619067091,1897,5455,525098,1740,511339526,49,1855,57253,1879091,1123681596,1992479,22792649,0.455057311448572
602,120.819251807,2215,1810,691370,2424,511243704,0,1248,32717,1708968,1170634407,1469419,24345557,0.436723626900879
603,121.019453249,2536,2586,562595,3611,508722912,5,1529,40122,1567588,1182338698,1515277,23821334,0.43026834261666
604,121.219651342,1545,5158,511722,1101,511637228,68,850,54305,1773964,1136182316,1953627,24139820,0.450312613385192
605,121.419828077,1626,2536,608735,1466,509946493,0,929,29384,1799503,1154972120,1620911,22802327,0.441522772861392
606,121.620020277,1654,1876,597862,2383,511089940,6,1432,33025,1601516,1177177510,1540576,23900983,0.434165566075077
607,121.820201301,2062,4694,523554,1534,511513922,0,679,50623,1502111,1173848882,1794264,24334131,0.435757898519684
608,122.020372135,1789,3786,586158,1248,510523713,13,531,43673,1929446,1144050715,1798221,23479194,0.446242204393885
609,122.220558434,1456,2163,581910,2132,508393791,6,1598,31826,1519162,1183747377,1474298,23765417,0.429478283017137
610,122.420742856,1507,3964,593887,2434,509181292,0,1032,54620,1551867,1169213994,1631438,24791059,0.43549024781857
611,122.620924336,1660,4425,555988,3695,509857624,3,813,54155,1868489,1131541048,1912456,24008173,0.45058694503498
612,122.82111574,1451,2127,567082,1645,510386404,37,725,34937,1613004,1181513247,1444436,23259990,0.431976878207613
613,123.021290892,2136,3262,612556,1576,509768788,5,1167,43559,1719201,1175297242,1585607,24896657,0.433736053981143
614,123.221473398,1467,2110,526142,2412,509794439,2,1550,41492,1632595,1164901784,1652885,22793731,0.437628687673123
615,123.421667499,2192,3565,577698,2207,511179186,122,578,46847,1839486,1139358560,1726159,23397186,0.448655238084138
616,123.621845989,1266,3938,563390,1899,510819663,21,985,58462,1490652,1185270257,1685598,24163668,0.430973155685961
617,123.822023922,2017,3346,535573,2136,509921256,0,944,41126,1665367,1167974909,1676311,23164288,0.436585796553272
618,124.022217287,1363,1936,633879,2791,511216465,0,1690,35223,1718080,1159082945,1378789,25194390,0.44105252967897
619,124.222393954,1358,2596,601328,1618,511118666,11,1017,40961,1805142,1159242251,1645283,22495097,0.440907554533224
620,124.422572351,1397,2023,544916,3623,510750820,5,1144,29589,1535355,1184801179,1525344,22920293,0.431085678384525
621,124.622758852,1306,2956,692420,2862,508861826,3,1679,45190,1970838,1122539442,1839080,24483439,0.453313092583521
622,124.822943709,872,2541,556172,2136,508520865,6,947,33318,1668268,1158536906,1728361,22784203,0.438933677784797
623,125.023127194,2643,4699,854273,17490,495683101,1751,21657,41242,1536255,1045682621,1349155,22195373,0.47402824819444
624,125.223336894,2158,2990,579866,2563,509611094,3,1776,34582,1729766,1165227057,1716302,23204555,0.437349176659223
625,125.423526704,1571,2415,651085,4641,504961381,0,1672,29727,1806007,1143688315,1573213,24767746,0.441520101567183
626,125.623711085,2401,2589,540522,2029,509656597,2,841,45269,1676496,1171977825,1532920,22609363,0.434868805644851
627,125.823901639,2576,2928,494750,1899,509864790,3,697,48410,1352497,1188396769,1586922,24037040,0.429035826501814
628,126.024088445,1820,5015,602773,1791,510222595,3,785,54400,1699586,1145328293,1993972,24481950,0.445481525356852
629,126.224267509,1394,2139,518411,2842,510339845,15,1119,41293,1433672,1185751316,1492108,24552023,0.430393656843304
630,126.424467214,1732,3906,540304,2580,510593797,0,1888,53245,1714371,1153076014,1798830,24513307,0.442810179728533
631,126.624648155,1914,3096,621891,2029,510879298,105,1672,43599,1713384,1160484098,1762967,24018201,0.440229468788464
632,126.82482824,1469,3371,529841,2019,510551646,65,843,41747,1785119,1151018662,1634311,23984323,0.443565046211214
633,127.02501985,2121,4362,649403,3690,510485556,6,3159,43934,1752085,1164923361,1692905,24000377,0.43821385431037
634,127.225210052,1238,1123,458231,2369,508962086,0,2261,23459,1424675,1184909317,1366227,22909986,0.429536740658442
635,127.425390325,1542,4663,588632,1014,511312456,0,440,56343,1757939,1161108426,1842427,24769413,0.440365813002894
636,127.625578203,2274,3268,589054,1548,511723778,185,2073,40134,1469403,1193736893,1558763,24356141,0.428673840107244
637,127.825757157,1308,5286,519697,1548,509291636,0,934,52160,1778719,1137707951,1822904,24425319,0.447647074587422
638,128.025938878,1217,2600,603585,4629,509991494,14,1401,32492,1735020,1151858491,1462774,23063507,0.442755336688315
639,128.226128821,1495,3732,587043,1871,511065496,9,1198,55738,1460373,1189323734,1625420,25343974,0.429711004152886
640,128.426317495,1341,3900,613833,1029,510984182,18,950,38506,1581071,1171433562,1776105,24504480,0.436204150688317
641,128.626493561,916,2808,536966,1850,508587419,3,710,41061,1603088,1168401725,1478167,23498155,0.435284721100527
642,128.826674463,2324,3202,663450,3403,508728669,0,722,40616,1899257,1146622672,1594938,23807565,0.443675745668493
643,129.026867238,1489,3435,516480,1574,508954840,44,923,52143,1363136,1199074135,1642933,25123562,0.424456524533406
644,129.227044542,1459,5319,658459,1513,510522476,5,1241,56230,1835397,1135138400,1929361,24953229,0.44974469721049
645,129.427225756,1198,2820,517352,1564,509541837,9,572,27704,1714069,1164853711,1555025,22668123,0.43742989543517
646,129.627442271,2959,1967,678891,2637,509255969,0,1301,41813,1858973,1159054415,1512597,25119001,0.439371924570082
647,129.82763476,1382,2564,593927,2717,511028973,3,923,42272,1358094,1177899190,1487287,23875214,0.433847800676389
648,130.027805919,1731,6993,484437,1307,510480993,89,718,61795,1589584,1159601859,1766415,24600123,0.440220916375747
649,130.227992746,2224,4318,646130,1616,510024888,22,1317,38295,1808163,1153000711,1920511,25049650,0.442345683861421
650,130.42818925,1582,2129,519109,1749,508965045,0,1166,29699,1591278,1167484563,1585138,23035118,0.435950128275915
651,130.628369568,2959,2749,736483,2335,508928133,0,475,51500,1808328,1151583259,1493509,24721812,0.441937766134198
652,130.828560424,2683,3909,565950,1847,509496648,9,744,52315,1397484,1187247057,1668774,25597489,0.429141217909121
653,131.028736766,1713,5899,646403,2358,507107385,0,1101,56910,1990793,1111215944,2018323,24890306,0.456353589721351
654,131.228921343,1765,1479,609630,2589,507957656,0,2526,24265,1521983,1171503669,1345563,22532481,0.433594592523636
655,131.429126334,3530,3788,616384,1493,510399717,58,1609,52931,1508050,1176034767,1518940,24891615,0.434000534101557
656,131.629308312,1483,3768,645056,1080,508836965,3,994,41355,1744929,1149213474,1904001,25810378,0.442769752106126
657,131.829496363,1310,3704,624512,2086,506882221,3,1116,42683,1809031,1135103855,1791789,24746310,0.446551404761109
658,132.02969423,1620,2565,596596,2873,508916069,0,1069,35284,1541168,1173087267,1389109,22396411,0.433826266226108
659,132.229875403,1470,2868,566688,1016,511669267,106,1130,46645,1380907,1202683747,1591298,25456400,0.425439579005136
660,132.430050044,1219,6512,613215,999,510801385,11,834,65780,1838088,1113480574,2201087,24852129,0.458742969502403
661,132.630242083,1630,1769,584893,1901,510723245,8,1798,29717,1620289,1172321429,1362723,22567003,0.435651206542945
662,132.830441763,1786,2395,729862,3733,508422155,6,1010,44623,1843285,1154150388,1497988,24990813,0.440516383554688
663,133.030639292,2095,3969,583430,1786,509763499,6,900,53409,1441742,1161465782,1698825,25069169,0.438896700100976
664,133.230829496,2543,3825,547020,1398,511364577,134,1132,56059,1584712,1162472925,1778365,24674341,0.439893752364168
